"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.modifier","Input.asp","Answer.sentiment.label","Approve","Reject"
"3HRWUH63R4RB7YSTZF8S58113HH5N2","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","3BEFOD78WHIPGH1NZBFKCL1BQTO4MD","AC66JNRRLA3JL","Approved","Wed Jun 01 13:48:36 PDT 2022","Wed Jun 01 13:50:26 PDT 2022","Sat Jun 04 13:50:26 PDT 2022","Wed Jun 01 15:15:24 PDT 2022","","","110","100% (1/1)","100% (1/1)","100% (1/1)","more secure","positing","Very Negative"
"3P7RGTLO7O275YJ7XY7TLR0J10DKAI","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3VJ40NV2QTCXX51PRSV5CX281SMOTA","A24OVLMBTKZPWN","Submitted","Wed Jun 01 13:48:35 PDT 2022","Wed Jun 01 13:48:59 PDT 2022","Sat Jun 04 13:48:59 PDT 2022","","","","24","100% (8/8)","100% (8/8)","100% (2/2)","perfect","price","Neutral"
"3WGZLY9VDRBL84KI8J1SLNZYR3G8DP","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3AMYWKA6YMBRV7QDVFNC1NAUHK86OE","ASGFDE09TJFQJ","Submitted","Wed Jun 01 13:43:58 PDT 2022","Wed Jun 01 13:45:25 PDT 2022","Sat Jun 04 13:45:25 PDT 2022","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","changing","cradle","Very Positive"
"3HJ1EVZS3Y8T8HXHE31GZV8RQIG3RZ","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","33PPO7FEC64GKUUP77ILNWO0MXWDII","A1P3R8TYQAKHR8","Submitted","Wed Jun 01 13:43:38 PDT 2022","Wed Jun 01 13:43:44 PDT 2022","Sat Jun 04 13:43:44 PDT 2022","","","","6","100% (41/41)","100% (41/41)","100% (4/4)","basically","set","Neutral"
"3RIHDBQ1OONH59ROOGU1HQFR30YHMV","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3MRNMEIQWGVIAV2VSAFYFCGS30OLD0","A2MXEAHVSFIBHS","Submitted","Wed Jun 01 13:41:05 PDT 2022","Wed Jun 01 13:41:34 PDT 2022","Sat Jun 04 13:41:34 PDT 2022","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","funky","headphones","Neutral"
"3HYV4299IALQ0AYI4ECCR5HJRFH8EI","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","3WR9XG3T6E06VEU0V5DVT34LV3R47Y","A33U8RIJRNZRZ2","Approved","Wed Jun 01 13:42:31 PDT 2022","Wed Jun 01 13:44:46 PDT 2022","Sat Jun 04 13:44:46 PDT 2022","Wed Jun 01 15:15:24 PDT 2022","","","135","100% (2/2)","100% (2/2)","100% (2/2)","better","pads","Very Positive"
"3P458N04RB6OKVNAJ2T353PNLL02XI","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3OHYZ19UGNUSI92GLS4OHSCGD2XAO5","A2VRQML8Q3XYP4","Submitted","Wed Jun 01 13:42:00 PDT 2022","Wed Jun 01 13:42:08 PDT 2022","Sat Jun 04 13:42:08 PDT 2022","","","","8","100% (1/1)","100% (1/1)","100% (1/1)","trusty","headphones","Very Positive"
"3X55NP42FY58W4H21BXRU08CP0S3P7","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3XXU1SWE8XK7FSAXJ72DRRGYF0LA0L","A17KUG7M9BQVPC","Submitted","Wed Jun 01 13:47:41 PDT 2022","Wed Jun 01 13:49:27 PDT 2022","Sat Jun 04 13:49:27 PDT 2022","","","","106","100% (1/1)","100% (1/1)","100% (1/1)","sensitive","casing","Positive"
"3P7QK0GJ43ADPQNPKKHO2O5YTLY2ZF","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","3KIBXJ1WDGJYUMB2XJHDB6FCIFTOK2","A1U1PI0LFRKMVC","Approved","Wed Jun 01 13:46:03 PDT 2022","Wed Jun 01 13:46:10 PDT 2022","Sat Jun 04 13:46:10 PDT 2022","Wed Jun 01 15:15:24 PDT 2022","","","7","100% (5/5)","100% (5/5)","100% (5/5)","not critical","money","Positive"
"3VLL1PIEO0DRWXCU7IFL9181UQUOZ7","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3JCG6DTRVEFNQ1MDP1TEWXMLWM2QQ3","AE03LUY7RH400","Submitted","Wed Jun 01 13:45:04 PDT 2022","Wed Jun 01 13:45:18 PDT 2022","Sat Jun 04 13:45:18 PDT 2022","","","","14","100% (3/3)","100% (3/3)","100% (3/3)","unit","Remember","Positive"
"3JMNNNO3CBT9VVIK9XXH3KBGCJU2WP","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3TR2532VI0JDUWZGF2V7TRT8IPXJ65","A3TNLC6XGYNDKS","Submitted","Wed Jun 01 13:42:17 PDT 2022","Wed Jun 01 13:42:34 PDT 2022","Sat Jun 04 13:42:34 PDT 2022","","","","17","100% (5/5)","100% (5/5)","100% (3/3)","harder","need","Negative"
"3NI0WFPPJJ5456003SGZM2JORJH062","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","33NF62TLXURKTBK5H6P83AYQJKHJKA","AXA8KUY3VMYM5","Submitted","Wed Jun 01 13:42:31 PDT 2022","Wed Jun 01 13:43:12 PDT 2022","Sat Jun 04 13:43:12 PDT 2022","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","most excellent","gift","Very Positive"
"306996CF769AI72DV217BNOQACYB11","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","33ISQZVXP0BF2Z2BF1ROSN8NOS3CCI","A3Q2E37P273AMH","Approved","Wed Jun 01 13:47:40 PDT 2022","Wed Jun 01 13:47:53 PDT 2022","Sat Jun 04 13:47:53 PDT 2022","Wed Jun 01 15:15:25 PDT 2022","","","13","100% (3/3)","100% (3/3)","100% (3/3)","able","Awesome","Positive"
"3VZYA8PIUYN8M20MY96UUW5OVO605M","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3K3R2QNK8MS9QVC8P82XK3TLP639U2","APPU3QLC0TEHI","Submitted","Wed Jun 01 13:42:48 PDT 2022","Wed Jun 01 13:42:58 PDT 2022","Sat Jun 04 13:42:58 PDT 2022","","","","10","100% (1/1)","100% (1/1)","100% (1/1)","snap","function","Positive"
"3SA4EMRVK5RCFCI5IOF8S2A5MO7P0X","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3VP0C6EFSRL3V451IZ8Z9JLPMJSM6C","A3A0BSGA16NCY8","Submitted","Wed Jun 01 13:42:40 PDT 2022","Wed Jun 01 13:43:17 PDT 2022","Sat Jun 04 13:43:17 PDT 2022","","","","37","100% (1/1)","100% (1/1)","100% (1/1)","short","walk","Neutral"
"363A7XIFWEBLL9DJW2L0N0B0HYKAVU","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3OHYZ19UGNUSI92GLS4OHSCGD3ZAO9","A3J7VJ2E92V816","Submitted","Wed Jun 01 13:45:36 PDT 2022","Wed Jun 01 13:46:14 PDT 2022","Sat Jun 04 13:46:14 PDT 2022","","","","38","100% (2/2)","100% (2/2)","100% (2/2)","loose","shell","Negative"
"3D0LPO3EBLORR72PBWD2VUZZOWQOYG","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3FE2ERCCZ8XZ5D8IABML7N1BCOXPO0","A3M1NU05K805GJ","Submitted","Wed Jun 01 13:43:06 PDT 2022","Wed Jun 01 13:44:54 PDT 2022","Sat Jun 04 13:44:54 PDT 2022","","","","108","100% (2/2)","100% (2/2)","100% (1/1)","not fit","design","Very Positive"
"37M4O367WT75PG7TNETSSTC1YR75M2","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","3I3WADAZ91TVC3QZQWD79HWULOW5OU","A1749NAUWISVZP","Submitted","Wed Jun 01 13:41:51 PDT 2022","Wed Jun 01 13:42:18 PDT 2022","Sat Jun 04 13:42:18 PDT 2022","","","","27","100% (28/28)","100% (28/28)","100% (1/1)","magic","headphones","Positive"
"37SQU136WHD959KLT58I5BBHO08119","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3TPZPLC3MB1AJOFWRD2TJK30HY23PM","A1U1PI0LFRKMVC","Submitted","Wed Jun 01 13:43:54 PDT 2022","Wed Jun 01 13:44:02 PDT 2022","Sat Jun 04 13:44:02 PDT 2022","","","","8","100% (5/5)","100% (5/5)","100% (5/5)","small","bedroom","Negative"
"3VDI8GSXBPIOKOU9A920R82V4VW8GZ","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","32Q90QCQ13ACIVYD35EH6ULYEDOEKP","APPU3QLC0TEHI","Approved","Wed Jun 01 13:46:29 PDT 2022","Wed Jun 01 13:47:07 PDT 2022","Sat Jun 04 13:47:07 PDT 2022","Wed Jun 01 15:15:25 PDT 2022","","","38","100% (1/1)","100% (1/1)","100% (1/1)","of sudden","all","Positive"
"33J5JKFMLGNTWGIH1OCGU5YMUWE3QY","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3F1567XTN7UHY25R8ZISA2WWMM0Q9J","A293DZHLL1ZFQQ","Submitted","Wed Jun 01 13:46:41 PDT 2022","Wed Jun 01 13:46:52 PDT 2022","Sat Jun 04 13:46:52 PDT 2022","","","","11","100% (1/1)","100% (1/1)","100% (1/1)","operating","range","Positive"
"3ZTE0JGGDOHEO41KF4VDY37GL88COW","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","34Z02EIMI32CUO96P7TUMW6Q3P40TU","A3O0NNIW4KA2PV","Submitted","Wed Jun 01 13:44:57 PDT 2022","Wed Jun 01 13:45:06 PDT 2022","Sat Jun 04 13:45:06 PDT 2022","","","","9","100% (8/8)","100% (8/8)","100% (8/8)","wireless","ability","Neutral"
"3TX9T2ZCCJQZ16LWY46VQVLNXSTZWU","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:34 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:34 PDT 2022","","","3A0EX8ZRNJD9VXBAXTDIEUUO9VIBYF","A3445PSI0T6TDU","Submitted","Wed Jun 01 13:44:02 PDT 2022","Wed Jun 01 13:46:36 PDT 2022","Sat Jun 04 13:46:36 PDT 2022","","","","154","100% (9/9)","100% (9/9)","100% (2/2)","small","tv","Positive"
"3U18MJKL24BW6J18EPV0JE7BVY3CNH","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:02 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:02 PDT 2022","","","3TMSXRD2XHP4TUYIGV25NLWZCAPW1E","A3BJX6UUSOIKFN","Submitted","Wed Jun 01 13:41:38 PDT 2022","Wed Jun 01 13:42:01 PDT 2022","Sat Jun 04 13:42:01 PDT 2022","","","","23","100% (5/5)","100% (5/5)","100% (3/3)","ago","shell","Very Positive"
"3MJ28H2Y2OXTPJS50U85KX16TRM5OH","3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D","Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.","Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.","sentiment, text","$0.01","Wed Jun 01 13:41:03 PDT 2022","1","BatchId:4752398;OriginalHitTemplateId:928390909;","180","259200","Wed Jun 08 13:41:03 PDT 2022","","","3SKRO2GZ7CGDYU41RHJ2ZA24P4L1KU","AE03LUY7RH400","Approved","Wed Jun 01 13:47:39 PDT 2022","Wed Jun 01 13:47:53 PDT 2022","Sat Jun 04 13:47:53 PDT 2022","Wed Jun 01 15:15:25 PDT 2022","","","14","100% (3/3)","100% (3/3)","100% (3/3)","super loud","ensues","Neutral"
